"Apr 2024",4.39150868684826,4.30977910891646,4.47901668912395
"May 2024",4.50086967812269,4.36109047351931,4.64840720802803
"Jun 2024",4.50240106738814,4.29107736313495,4.71889117296776
"Jul 2024",4.59449015715428,4.3244477131369,4.86968096394609
"Aug 2024",4.6196614060565,4.29090643458001,4.96029408477732
"Sep 2024",4.60409719332977,4.21644643346894,5.01673502346754
"Oct 2024",4.59521627951283,4.15271078954996,5.07087597656019
"Nov 2024",4.57343051851453,4.07312085484247,5.10926786175548
"Dec 2024",4.53818604664121,3.98394859495404,5.12581027166188
"Jan 2025",4.53711326431218,3.9399035607491,5.18302849783341
"Feb 2025",4.51732874822621,3.87562786787935,5.21382602265981
"Mar 2025",4.50298737458891,3.81436949173799,5.2515696400133
