"Oct 2024",4.33654695269626,4.23627318824818,4.43970033825314
"Nov 2024",4.23257848538636,4.0748730757075,4.3969515204549
"Dec 2024",4.11234150408842,3.89548796373193,4.33764225497199
"Jan 2025",4.00339085524648,3.7232491023237,4.2975023402588
"Feb 2025",3.91336539961794,3.56583903617805,4.27500824881963
"Mar 2025",3.87684738987539,3.46750996873688,4.3112015796582
"Apr 2025",3.82670435721957,3.35184414698419,4.33103913976092
"May 2025",3.77034894423782,3.23838581146864,4.33743152384893
"Jun 2025",3.73939171420574,3.15145553842147,4.36439224761048
"Jul 2025",3.69697195458539,3.05368129004315,4.38189522178714
"Aug 2025",3.65290856843708,2.95265166284262,4.38432805916599
"Sep 2025",3.61890832461786,2.87583827944767,4.40581818963719
