"Mar 2025",4.25110062375344,4.16818267051028,4.33724964416219
"Apr 2025",4.16367460209766,4.02272296394277,4.31408638416795
"May 2025",4.08984742244877,3.88346994158869,4.30312836129851
"Jun 2025",4.0512562489718,3.78666646635306,4.32973256149491
"Jul 2025",4.01139184623388,3.68372415696009,4.36087874754456
"Aug 2025",3.97474517210663,3.57715925343616,4.39677573495251
"Sep 2025",3.940050258711,3.47937679335256,4.42738054332158
"Oct 2025",3.90858860032609,3.38950586372014,4.45812220316983
"Nov 2025",3.87774037196144,3.30094625661235,4.49089084888138
"Dec 2025",3.81219762161641,3.18618215627239,4.48441665850002
"Jan 2026",3.79001640982708,3.10839648762592,4.51981741209324
"Feb 2026",3.76059692343462,3.03742220461962,4.55138867090889
