"Index","forecast","lower","upper"
"Jun 2023",3.76448321117645,3.30125585399027,4.22771056836263
"Sep 2023",3.12188997486945,2.37139764737551,3.87238230236339
"Dec 2023",2.45598517098866,1.45565638087614,3.45631396110119
"Mar 2024",1.96815639101866,0.726440523070216,3.2098722589671
