"Jun 2025",3.97759949346013,3.86404944281458,4.09534360354809
"Jul 2025",3.8927753965272,3.71246968938084,4.08217202197104
"Aug 2025",3.78429227674783,3.53177550066329,4.04322405645424
"Sep 2025",3.75849394869474,3.44244010305836,4.08801332978008
"Oct 2025",3.70225671064738,3.31218351067955,4.10956821056981
"Nov 2025",3.67146007879375,3.21780509057035,4.15338775406743
"Dec 2025",3.57522098365604,3.04710493636837,4.12509048358967
"Jan 2026",3.53794775352072,2.94778212738892,4.151403963334
"Feb 2026",3.49943684193142,2.85224546826434,4.17700340220495
"Mar 2026",3.44564600327438,2.74394106298926,4.18363616375283
"Apr 2026",3.42475940139983,2.67358042112935,4.22382650424352
"May 2026",3.37500294208879,2.57393286460705,4.22556069188897
