"Apr 2025",4.06931085787071,3.96946301658171,4.17599236434211
"May 2025",4.03501861686012,3.87129178587222,4.20762545266356
"Jun 2025",4.03353845815353,3.809072784334,4.27335465912448
"Jul 2025",3.99344817307276,3.70271579208833,4.30613721307567
"Aug 2025",3.9616760843495,3.60396296178597,4.34695600426525
"Sep 2025",3.9517613601535,3.52806115519727,4.40659301160216
"Oct 2025",3.91180427695192,3.41805259093794,4.43516115118065
"Nov 2025",3.88560018565936,3.33347932663634,4.47157424138859
"Dec 2025",3.81233970695047,3.20950004860335,4.47201770250197
"Jan 2026",3.79013505365778,3.13437523503446,4.50698923075192
"Feb 2026",3.74256071247974,3.02719616149358,4.50705791200985
"Mar 2026",3.68723572155002,2.92370384013609,4.50579597774459
