"Aug 2024",4.40351127785426,4.30955246368109,4.50064841275127
"Sep 2024",4.4426349201917,4.28669730153705,4.60231711702147
"Oct 2024",4.40235615670089,4.17777223967748,4.63081285342508
"Nov 2024",4.33538536035686,4.04680392012987,4.63136703211366
"Dec 2024",4.28246866599602,3.91752088682112,4.65212943361661
"Jan 2025",4.22399422388129,3.79489263026673,4.66685078276019
"Feb 2025",4.21503516351412,3.71909570775768,4.72444291545002
"Mar 2025",4.18089767534904,3.62827940179288,4.75935739213863
"Apr 2025",4.14096431234687,3.52248182582102,4.77320255862823
"May 2025",4.14013443106151,3.4700025563399,4.82877850158177
"Jun 2025",4.11673899220962,3.38456210087622,4.85034866035454
"Jul 2025",4.08209378761907,3.31606518238883,4.89004179555203
