"Sep 2025",3.71469476341526,3.60866349877464,3.82756317354822
"Oct 2025",3.65904831004724,3.48542837368495,3.84062074373368
"Nov 2025",3.5670545424094,3.32965439466803,3.81348378357631
"Dec 2025",3.52643112374025,3.22242560962611,3.84364869838405
"Jan 2026",3.48876897378443,3.12033524147317,3.87651642921872
"Feb 2026",3.46276267815164,3.02893165053197,3.91770943254197
"Mar 2026",3.44945447000479,2.95121838308865,3.96647093220267
"Apr 2026",3.420131634464,2.86481148805533,4.00460630362866
"May 2026",3.41216347557884,2.80460853774462,4.05666688427336
"Jun 2026",3.41312292413245,2.76053641941959,4.12114204353631
"Jul 2026",3.42778220391976,2.7212498917151,4.18945972821688
"Aug 2026",3.43069012107316,2.67588617389054,4.24329034549164
